			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
SH 190 Westbound	05:30:00	Car	279	100.00	936.60	3.36	61.23	0.22	1005.00	3.60			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	279	100.00	936.60	3.36	61.23	0.22	1005.00	3.60			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:30:00	Car	4372	100.00	10305.50	2.36	6394.48	1.46	2657.08	0.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4372	100.00	10331.40	2.36	6416.38	1.47	2659.59	0.61			Truck	4	N/A	25.90	6.47	21.91	5.48	2.51	0.63			
US 75 Frontage Rd Southbound	05:30:00	Car	3947	100.00	4579.60	1.16	1518.38	0.38	2007.14	0.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3947	100.00	4586.00	1.16	1519.43	0.38	2010.81	0.51			Truck	6	N/A	6.40	1.07	1.05	0.17	3.67	0.61			
US 75 HOV Northbound	05:30:00	Car	262	100.00	1779.20	6.79	42.55	0.16	1835.67	7.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	262	100.00	1779.20	6.79	42.55	0.16	1835.67	7.01			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:30:00	Car	48	100.00	264.80	5.52	10.11	0.21	272.38	5.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	48	100.00	264.80	5.52	10.11	0.21	272.38	5.67			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:30:00	Car	3862	100.00	25214.02	6.53	5851.01	1.52	22007.39	5.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3862	100.00	25214.02	6.53	5851.01	1.52	22007.39	5.70			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Southbound	05:30:00	Car	2365	100.00	14626.30	6.18	1726.21	0.73	14754.69	6.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2365	100.00	14638.90	6.19	1727.30	0.73	14767.56	6.24			Truck	2	N/A	12.60	6.30	1.09	0.55	12.87	6.44			
Entire System	05:35:00	Car	14150	98.32	92167.88	6.51	32385.60	2.29	48638.98	3.44			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	242	1.68	1258.00	5.20	133.00	0.55	1180.13	4.88			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14392	100.00	93470.09	6.49	32541.09	2.26	49833.65	3.46			Truck	10	N/A	44.20	4.42	22.48	2.25	14.56	1.46			
Greenville Ave Northbound	05:35:00	Car	602	100.00	1007.20	1.67	229.31	0.38	537.98	0.89			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	602	100.00	1009.70	1.68	230.22	0.38	539.05	0.90			Truck	1	N/A	2.50	2.50	0.91	0.91	1.07	1.07			
Greenville Ave Southbound	05:35:00	Car	373	100.00	586.30	1.57	117.12	0.31	315.95	0.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	373	100.00	586.30	1.57	117.12	0.31	315.95	0.85			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Eastbound	05:35:00	Car	264	100.00	612.50	2.32	37.42	0.14	663.36	2.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	264	100.00	612.50	2.32	37.42	0.14	663.36	2.51			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:35:00	Car	700	100.00	2186.50	3.12	147.69	0.21	2371.60	3.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	700	100.00	2186.50	3.12	147.69	0.21	2371.60	3.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:35:00	Car	99	100.00	141.40	1.43	12.25	0.12	157.36	1.59			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	99	100.00	141.40	1.43	12.25	0.12	157.36	1.59			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:35:00	Car	164	100.00	591.80	3.61	37.45	0.23	638.68	3.89			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	164	100.00	591.80	3.61	37.45	0.23	638.68	3.89			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:35:00	Car	2537	100.00	6158.90	2.43	4123.67	1.63	1384.20	0.55			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2537	100.00	6173.90	2.43	4138.44	1.63	1384.36	0.55			Truck	1	N/A	15.00	15.00	14.77	14.77	0.16	0.16			
US 75 Frontage Rd Southbound	05:35:00	Car	2205	100.00	2136.90	0.97	755.01	0.34	908.71	0.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2205	100.00	2140.40	0.97	755.36	0.34	910.93	0.41			Truck	2	N/A	3.50	1.75	0.36	0.18	2.22	1.11			
US 75 HOV Northbound	05:35:00	Car	198	100.00	1164.40	5.88	28.67	0.14	1232.57	6.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	198	100.00	1164.40	5.88	28.67	0.14	1232.57	6.23			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:35:00	Car	30	100.00	111.80	3.73	3.98	0.13	118.80	3.96			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	30	100.00	111.80	3.73	3.98	0.13	118.80	3.96			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:35:00	Car	2338	100.00	13648.40	5.84	3084.28	1.32	12083.76	5.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2338	100.00	13648.40	5.84	3084.28	1.32	12083.76	5.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Southbound	05:35:00	Car	1350	100.00	6970.40	5.16	838.98	0.62	7035.07	5.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1350	100.00	6973.50	5.17	839.62	0.62	7037.77	5.21			Truck	1	N/A	3.10	3.10	0.64	0.64	2.70	2.70			
Entire System	05:40:00	Car	7076	98.10	40199.91	5.68	14281.19	2.02	21314.33	3.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	137	1.90	566.00	4.13	65.20	0.48	526.17	3.84			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7213	100.00	40778.33	5.65	14356.68	1.99	21841.80	3.03			Truck	3	N/A	12.40	4.13	10.29	3.43	1.30	0.43			
Greenville Ave Northbound	05:40:00	Car	238	100.00	294.60	1.24	58.12	0.24	162.27	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	238	100.00	294.60	1.24	58.12	0.24	162.27	0.68			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
Greenville Ave Southbound	05:40:00	Car	156	100.00	216.20	1.39	37.95	0.24	122.00	0.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	156	100.00	216.20	1.39	37.95	0.24	122.00	0.78			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Eastbound	05:40:00	Car	145	100.00	317.20	2.19	17.98	0.12	346.08	2.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	145	100.00	317.20	2.19	17.98	0.12	346.08	2.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:40:00	Car	362	100.00	1333.90	3.68	84.17	0.23	1440.66	3.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	362	100.00	1333.90	3.68	84.17	0.23	1440.66	3.98			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:40:00	Car	15	100.00	16.00	1.07	1.28	0.09	17.58	1.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15	100.00	16.00	1.07	1.28	0.09	17.58	1.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:40:00	Car	91	100.00	289.10	3.18	18.33	0.20	318.49	3.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	91	100.00	289.10	3.18	18.33	0.20	318.49	3.50			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:40:00	Car	1365	100.00	3286.40	2.41	2231.92	1.64	709.85	0.52			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1365	100.00	3296.40	2.41	2241.69	1.64	710.00	0.52			Truck	1	N/A	10.00	10.00	9.76	9.76	0.16	0.16			
US 75 Frontage Rd Southbound	05:40:00	Car	1110	100.00	1030.80	0.93	444.99	0.40	387.46	0.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1110	100.00	1031.00	0.93	444.99	0.40	387.62	0.35			Truck	1	N/A	0.20	0.20	0.00	0.00	0.16	0.16			
US 75 HOV Northbound	05:40:00	Car	122	100.00	569.80	4.67	13.33	0.11	633.80	5.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	122	100.00	569.80	4.67	13.33	0.11	633.80	5.20			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:40:00	Car	8	100.00	22.40	2.80	1.00	0.12	23.87	2.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8	100.00	22.40	2.80	1.00	0.12	23.87	2.98			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:40:00	Car	1311	100.00	6352.60	4.85	1502.30	1.15	5550.95	4.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1311	100.00	6352.60	4.85	1502.30	1.15	5550.95	4.23			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Southbound	05:40:00	Car	600	100.00	2499.10	4.17	356.36	0.59	2466.52	4.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	600	100.00	2499.10	4.17	356.36	0.59	2466.52	4.11			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
Entire System	05:45:00	Car	3178	98.00	15347.20	4.83	5536.29	1.74	8119.08	2.55			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	65	2.00	202.00	3.11	28.10	0.43	182.84	2.81			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3243	100.00	15555.50	4.80	5569.71	1.72	8302.49	2.56			Truck	1	N/A	6.30	6.30	5.32	5.32	0.57	0.57			
Greenville Ave Northbound	05:45:00	Car	67	100.00	108.40	1.62	20.96	0.31	60.41	0.90			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	67	100.00	108.40	1.62	20.96	0.31	60.41	0.90			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
Greenville Ave Southbound	05:45:00	Car	39	100.00	96.20	2.47	17.03	0.44	54.82	1.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	39	100.00	96.20	2.47	17.03	0.44	54.82	1.41			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Eastbound	05:45:00	Car	77	100.00	134.40	1.75	8.98	0.12	144.64	1.88			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	77	100.00	134.40	1.75	8.98	0.12	144.64	1.88			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:45:00	Car	205	100.00	853.70	4.16	50.40	0.25	924.34	4.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	205	100.00	853.70	4.16	50.40	0.25	924.34	4.51			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:45:00	Car	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:45:00	Car	30	100.00	44.90	1.50	2.90	0.10	53.93	1.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	30	100.00	44.90	1.50	2.90	0.10	53.93	1.80			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:45:00	Car	599	100.00	1473.40	2.46	1024.62	1.71	298.88	0.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	599	100.00	1478.40	2.47	1029.62	1.72	298.88	0.50			Truck	1	N/A	5.00	5.00	5.00	5.00	0.00	0.00			
US 75 Frontage Rd Southbound	05:45:00	Car	556	100.00	387.70	0.70	127.59	0.23	173.51	0.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	556	100.00	387.70	0.70	127.59	0.23	173.51	0.31			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Northbound	05:45:00	Car	46	100.00	201.60	4.38	3.89	0.08	225.89	4.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	46	100.00	201.60	4.38	3.89	0.08	225.89	4.91			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:45:00	Car	2	100.00	6.40	3.20	0.30	0.15	7.56	3.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2	100.00	6.40	3.20	0.30	0.15	7.56	3.78			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:45:00	Car	673	100.00	2420.00	3.60	586.12	0.87	2120.13	3.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	673	100.00	2420.00	3.60	586.12	0.87	2120.13	3.15			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Southbound	05:45:00	Car	177	100.00	701.30	3.96	107.31	0.61	680.65	3.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	177	100.00	701.30	3.96	107.31	0.61	680.65	3.85			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
Entire System	05:50:00	Car	1214	97.59	5125.90	4.22	1579.30	1.30	2990.30	2.46			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	30	2.41	75.60	2.52	12.00	0.40	66.94	2.23			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1244	100.00	5202.80	4.18	1591.63	1.28	3057.80	2.46			Truck	1	N/A	1.30	1.30	0.32	0.32	0.57	0.57			
Greenville Ave Northbound	05:50:00	Car	13	100.00	23.30	1.79	4.71	0.36	13.62	1.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13	100.00	23.30	1.79	4.71	0.36	13.62	1.05			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
Greenville Ave Southbound	05:50:00	Car	19	100.00	30.20	1.59	4.71	0.25	19.88	1.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	19	100.00	30.20	1.59	4.71	0.25	19.88	1.05			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Eastbound	05:50:00	Car	44	100.00	76.90	1.75	5.38	0.12	82.75	1.88			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	44	100.00	76.90	1.75	5.38	0.12	82.75	1.88			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	05:50:00	Car	129	100.00	618.80	4.80	35.25	0.27	669.68	5.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	129	100.00	618.80	4.80	35.25	0.27	669.68	5.19			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	05:50:00	Car	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	05:50:00	Car	2	100.00	6.20	3.10	0.28	0.14	6.94	3.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2	100.00	6.20	3.10	0.28	0.14	6.94	3.47			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	05:50:00	Car	232	100.00	507.60	2.19	347.02	1.50	108.01	0.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	232	100.00	507.60	2.19	347.02	1.50	108.01	0.47			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Southbound	05:50:00	Car	223	100.00	123.60	0.55	24.38	0.11	69.36	0.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	223	100.00	123.60	0.55	24.38	0.11	69.36	0.31			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Northbound	05:50:00	Car	12	100.00	93.20	7.77	1.99	0.17	99.21	8.27			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12	100.00	93.20	7.77	1.99	0.17	99.21	8.27			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	05:50:00	Car	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	05:50:00	Car	218	100.00	651.70	2.99	109.17	0.50	630.70	2.89			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	218	100.00	651.70	2.99	109.17	0.50	630.70	2.89			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Southbound	05:50:00	Car	55	100.00	158.90	2.89	24.76	0.45	156.09	2.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	55	100.00	158.90	2.89	24.76	0.45	156.09	2.84			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
Entire System	05:55:00	Car	391	96.78	1347.10	3.45	221.56	0.57	1038.40	2.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	13	3.22	3.20	0.25	3.20	0.25	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	404	100.00	1350.30	3.34	224.76	0.56	1038.40	2.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
Greenville Ave Northbound	05:55:00	Car	3	100.00	0.60	0.20	0.00	0.00	1.33	0.44			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3	100.00	0.60	0.20	0.00	0.00	1.33	0.44			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
